case_id,customer_id,product_id,status,priority,subject,created_date,resolution_time_hours
CAS-001113,CUST_09400,PRD_1305,Closed,High,Need help with assembly,2025-09-28 16:17:08,38.4
CAS-001114,CUST_05254,PRD_0754,Closed,Low,Product arrived damaged,2025-09-28 19:17:08,44.0
CAS-001115,CUST_13448,PRD_1456,Closed,Low,Warranty claim inquiry,2025-09-28 21:17:08,8.1
CAS-001116,CUST_06820,PRD_0832,Closed,Low,Defective item,2025-09-28 21:17:08,105.6
CAS-001117,CUST_12729,PRD_0950,Closed,Medium,Return request,2025-09-28 23:17:08,76.5
CAS-001118,CUST_04362,PRD_1482,Escalated,Medium,Warranty claim inquiry,2025-09-28 23:17:08,
CAS-001119,CUST_18625,PRD_0399,In Progress,Medium,Return request,2025-09-29 02:17:08,
CAS-001120,CUST_13377,PRD_0768,Closed,Medium,Missing parts in box,2025-09-29 08:17:08,128.6
CAS-001121,CUST_03561,PRD_1112,In Progress,Low,Billing question,2025-09-29 08:17:08,
CAS-001122,CUST_13505,PRD_0105,Escalated,High,Warranty claim inquiry,2025-09-29 09:17:08,
CAS-001123,CUST_05136,PRD_1351,In Progress,Medium,Defective item,2025-09-29 10:17:08,
CAS-001124,CUST_00782,PRD_1422,Closed,Medium,Warranty claim inquiry,2025-09-29 12:17:08,158.5
CAS-001125,CUST_18461,PRD_0320,Closed,Medium,Defective item,2025-09-29 13:17:08,46.6
CAS-001126,CUST_10371,PRD_0960,Closed,High,Warranty claim inquiry,2025-09-29 13:17:08,26.2
CAS-001127,CUST_10362,PRD_1251,Closed,Low,Product arrived damaged,2025-09-29 15:17:08,156.5
CAS-001128,CUST_00285,PRD_0109,Closed,Medium,Return request,2025-09-29 16:17:08,15.3
CAS-001129,CUST_06653,PRD_0309,Closed,Low,Warranty claim inquiry,2025-09-29 19:17:08,151.6
CAS-001130,CUST_10339,PRD_1195,Escalated,Low,Billing question,2025-09-29 20:17:08,
CAS-001131,CUST_03326,PRD_1151,Closed,Medium,Need help with assembly,2025-09-29 21:17:08,49.4
CAS-001132,CUST_17443,PRD_1267,Closed,Low,Defective item,2025-09-30 01:17:08,70.3
CAS-001133,CUST_15387,PRD_1434,In Progress,Medium,Missing parts in box,2025-09-30 03:17:08,
CAS-001134,CUST_04806,PRD_0912,Closed,High,Where is my order?,2025-09-30 08:17:08,164.0
CAS-001135,CUST_12432,PRD_0977,Closed,Low,Need help with assembly,2025-09-30 09:17:08,64.6
CAS-001136,CUST_11875,PRD_0904,Closed,Medium,Need help with assembly,2025-09-30 09:17:08,166.0
CAS-001137,CUST_18573,PRD_0705,Closed,Low,Return request,2025-09-30 12:17:08,83.1
CAS-001138,CUST_04422,PRD_1279,Closed,High,Missing parts in box,2025-09-30 12:17:08,12.5
CAS-001139,CUST_06460,PRD_1299,Closed,High,Return request,2025-09-30 15:17:08,19.5
CAS-001140,CUST_02723,PRD_0727,In Progress,Medium,Billing question,2025-09-30 16:17:08,
CAS-001141,CUST_13689,PRD_0347,New,High,Return request,2025-09-30 19:17:08,
CAS-001142,CUST_17054,PRD_0049,Closed,Low,Billing question,2025-09-30 22:17:08,47.8
CAS-001143,CUST_07826,PRD_1435,Escalated,Low,Missing parts in box,2025-10-01 01:17:08,
CAS-001144,CUST_11060,PRD_0083,In Progress,Critical,Missing parts in box,2025-10-01 05:17:08,
CAS-001145,CUST_02630,PRD_0682,Closed,Medium,Product arrived damaged,2025-10-01 09:17:08,77.5
CAS-001146,CUST_00350,PRD_1175,In Progress,Critical,Product arrived damaged,2025-10-01 12:17:08,
CAS-001147,CUST_15405,PRD_0779,Escalated,Low,Defective item,2025-10-01 16:17:08,
CAS-001148,CUST_12293,PRD_0688,New,Medium,Return request,2025-10-01 19:17:08,
CAS-001149,CUST_13343,PRD_1449,Closed,High,Return request,2025-10-01 19:17:08,131.9
CAS-001150,CUST_08572,PRD_1132,In Progress,Low,Warranty claim inquiry,2025-10-01 21:17:08,
CAS-001151,CUST_02779,PRD_1365,Closed,Low,Return request,2025-10-01 23:17:08,153.5
CAS-001152,CUST_04212,PRD_0220,Closed,High,Warranty claim inquiry,2025-10-02 01:17:08,4.8
CAS-001153,CUST_05047,PRD_1172,New,Low,Warranty claim inquiry,2025-10-02 01:17:08,
CAS-001154,CUST_00441,PRD_0699,Closed,High,Where is my order?,2025-10-02 02:17:08,2.6
CAS-001155,CUST_15099,PRD_1293,In Progress,Medium,Return request,2025-10-02 02:17:08,
CAS-001156,CUST_04546,PRD_0409,Closed,Low,Where is my order?,2025-10-02 03:17:08,21.4
CAS-001157,CUST_03002,PRD_0008,In Progress,Medium,Defective item,2025-10-02 05:17:08,
CAS-001158,CUST_02603,PRD_0793,Closed,Low,Return request,2025-10-02 13:17:08,9.3
CAS-001159,CUST_16231,PRD_1240,Closed,Low,Need help with assembly,2025-10-02 14:17:08,137.5
CAS-001160,CUST_02008,PRD_0907,Closed,Medium,Need help with assembly,2025-10-02 16:17:08,99.8
CAS-001161,CUST_08627,PRD_0295,Closed,Low,Warranty claim inquiry,2025-10-02 16:17:08,163.7
CAS-001162,CUST_06130,PRD_0659,Closed,Medium,Warranty claim inquiry,2025-10-02 19:17:08,13.7
CAS-001163,CUST_19409,PRD_0608,In Progress,Medium,Defective item,2025-10-02 19:17:08,
CAS-001164,CUST_11298,PRD_0494,Closed,Low,Product arrived damaged,2025-10-02 23:17:08,72.2
CAS-001165,CUST_05285,PRD_0133,Closed,Critical,Product arrived damaged,2025-10-03 01:17:08,43.0
CAS-001166,CUST_01980,PRD_1270,New,Low,Defective item,2025-10-03 02:17:08,
CAS-001167,CUST_14613,PRD_0025,New,Medium,Where is my order?,2025-10-03 04:17:08,
CAS-001168,CUST_11845,PRD_1430,Escalated,Medium,Where is my order?,2025-10-03 07:17:08,
CAS-001169,CUST_11735,PRD_0984,Closed,Medium,Return request,2025-10-03 07:17:08,54.3
CAS-001170,CUST_06236,PRD_0468,Closed,Medium,Need help with assembly,2025-10-03 11:17:08,53.4
CAS-001171,CUST_15236,PRD_0946,New,Low,Return request,2025-10-03 12:17:08,
CAS-001172,CUST_15193,PRD_0952,Closed,High,Billing question,2025-10-03 13:17:08,163.4
CAS-001173,CUST_12635,PRD_0860,In Progress,Medium,Product arrived damaged,2025-10-04 03:17:08,
CAS-001174,CUST_04896,PRD_0819,Closed,Medium,Return request,2025-10-04 05:17:08,64.7
CAS-001175,CUST_05662,PRD_0310,New,Medium,Need help with assembly,2025-10-04 05:17:08,
CAS-001176,CUST_15476,PRD_0307,In Progress,Low,Missing parts in box,2025-10-04 05:17:08,
CAS-001177,CUST_12853,PRD_0325,Escalated,Low,Missing parts in box,2025-10-04 08:17:08,
CAS-001178,CUST_06225,PRD_0997,Closed,High,Billing question,2025-10-04 08:17:08,47.4
CAS-001179,CUST_01959,PRD_0724,Closed,High,Where is my order?,2025-10-04 08:17:08,27.7
CAS-001180,CUST_15621,PRD_1245,New,Low,Missing parts in box,2025-10-04 10:17:08,
CAS-001181,CUST_16195,PRD_0444,In Progress,Medium,Defective item,2025-10-04 11:17:08,
CAS-001182,CUST_11095,PRD_1292,Closed,Critical,Missing parts in box,2025-10-04 18:17:08,106.5
CAS-001183,CUST_04242,PRD_1085,Closed,Medium,Missing parts in box,2025-10-04 19:17:08,21.3
CAS-001184,CUST_04199,PRD_0757,Escalated,Low,Billing question,2025-10-04 20:17:08,
CAS-001185,CUST_13665,PRD_0505,New,Medium,Warranty claim inquiry,2025-10-05 04:17:08,
CAS-001186,CUST_10242,PRD_1299,Closed,Medium,Billing question,2025-10-05 04:17:08,153.0
CAS-001187,CUST_10849,PRD_1431,Closed,Medium,Warranty claim inquiry,2025-10-05 05:17:08,97.4
CAS-001188,CUST_18753,PRD_0469,Closed,Critical,Warranty claim inquiry,2025-10-05 06:17:08,131.5
CAS-001189,CUST_00636,PRD_0642,Closed,Low,Where is my order?,2025-10-05 08:17:08,95.1
CAS-001190,CUST_17342,PRD_1006,Closed,Low,Billing question,2025-10-05 08:17:08,54.7
CAS-001191,CUST_08717,PRD_0138,Closed,High,Billing question,2025-10-05 12:17:08,161.0
CAS-001192,CUST_04689,PRD_0746,Closed,Low,Product arrived damaged,2025-10-05 16:17:08,129.6
CAS-001193,CUST_11671,PRD_1272,Closed,Low,Billing question,2025-10-05 21:17:08,1.5
CAS-001194,CUST_15883,PRD_0644,Closed,Medium,Warranty claim inquiry,2025-10-05 22:17:08,160.8
CAS-001195,CUST_19582,PRD_1240,Closed,Medium,Where is my order?,2025-10-06 01:17:08,160.9
CAS-001196,CUST_06388,PRD_1073,In Progress,Low,Missing parts in box,2025-10-06 02:17:08,
CAS-001197,CUST_00358,PRD_0611,In Progress,Low,Missing parts in box,2025-10-06 02:17:08,
CAS-001198,CUST_00945,PRD_1335,In Progress,Low,Defective item,2025-10-06 04:17:08,
CAS-001199,CUST_04838,PRD_0915,New,Medium,Defective item,2025-10-06 06:17:08,
CAS-001200,CUST_03531,PRD_0561,Closed,Medium,Billing question,2025-10-06 07:17:08,127.7
CAS-001201,CUST_14855,PRD_0584,In Progress,Medium,Need help with assembly,2025-10-06 08:17:08,
CAS-001202,CUST_01718,PRD_0669,Closed,Low,Billing question,2025-10-06 08:17:08,3.8
CAS-001203,CUST_18027,PRD_0053,Closed,Low,Defective item,2025-10-06 08:17:08,121.3
CAS-001204,CUST_01132,PRD_1319,Closed,Low,Missing parts in box,2025-10-06 09:17:08,55.5
CAS-001205,CUST_01291,PRD_1048,Escalated,Medium,Product arrived damaged,2025-10-06 12:17:08,
CAS-001206,CUST_02225,PRD_0287,Closed,Medium,Need help with assembly,2025-10-06 13:17:08,83.9
CAS-001207,CUST_07701,PRD_0189,In Progress,Low,Return request,2025-10-06 14:17:08,
CAS-001208,CUST_02280,PRD_1009,Closed,Low,Defective item,2025-10-06 14:17:08,69.9
CAS-001209,CUST_12976,PRD_1423,Closed,Medium,Need help with assembly,2025-10-06 19:17:08,108.2
CAS-001210,CUST_05213,PRD_0237,Closed,Low,Missing parts in box,2025-10-06 20:17:08,35.6
CAS-001211,CUST_18275,PRD_0050,In Progress,Low,Product arrived damaged,2025-10-06 23:17:08,
CAS-001212,CUST_01383,PRD_0449,Closed,Medium,Warranty claim inquiry,2025-10-06 23:17:08,80.9
CAS-001213,CUST_10469,PRD_0662,Closed,Critical,Defective item,2025-10-07 01:17:08,24.0
CAS-001214,CUST_09491,PRD_1009,Closed,Medium,Product arrived damaged,2025-10-07 02:17:08,4.2
CAS-001215,CUST_01315,PRD_0410,Closed,Medium,Product arrived damaged,2025-10-07 04:17:08,92.9
CAS-001216,CUST_00235,PRD_0716,In Progress,Medium,Where is my order?,2025-10-07 04:17:08,
CAS-001217,CUST_05380,PRD_0814,Closed,Low,Warranty claim inquiry,2025-10-07 05:17:08,151.1
CAS-001218,CUST_09222,PRD_0545,In Progress,Low,Return request,2025-10-07 06:17:08,
CAS-001219,CUST_19911,PRD_0525,Closed,Low,Return request,2025-10-07 06:17:08,34.7
CAS-001220,CUST_12866,PRD_0245,In Progress,High,Missing parts in box,2025-10-07 07:17:08,
CAS-001221,CUST_16771,PRD_0831,Closed,Medium,Warranty claim inquiry,2025-10-07 09:17:08,162.6
CAS-001222,CUST_03498,PRD_0422,In Progress,Low,Warranty claim inquiry,2025-10-07 16:17:08,
CAS-001223,CUST_07024,PRD_1215,Closed,Medium,Missing parts in box,2025-10-07 18:17:08,50.9
CAS-001224,CUST_18575,PRD_0517,Closed,Low,Warranty claim inquiry,2025-10-07 21:17:08,105.6
CAS-001225,CUST_05929,PRD_0684,Closed,Low,Warranty claim inquiry,2025-10-07 23:17:08,37.1
CAS-001226,CUST_15004,PRD_0801,Closed,Medium,Need help with assembly,2025-10-08 01:17:08,121.2
CAS-001227,CUST_08144,PRD_0160,Closed,Medium,Where is my order?,2025-10-08 01:17:08,100.7
CAS-001228,CUST_00368,PRD_0562,Closed,High,Product arrived damaged,2025-10-08 02:17:08,104.4
CAS-001229,CUST_18616,PRD_0327,Escalated,Low,Where is my order?,2025-10-08 02:17:08,
CAS-001230,CUST_06252,PRD_0867,New,Low,Return request,2025-10-08 07:17:08,
CAS-001231,CUST_00734,PRD_0610,New,Medium,Product arrived damaged,2025-10-08 09:17:08,
CAS-001232,CUST_06707,PRD_0247,Closed,Low,Product arrived damaged,2025-10-08 09:17:08,44.9
CAS-001233,CUST_03690,PRD_0177,Closed,High,Warranty claim inquiry,2025-10-08 10:17:08,30.2
CAS-001234,CUST_08951,PRD_0554,Closed,High,Product arrived damaged,2025-10-08 12:17:08,117.1
CAS-001235,CUST_05024,PRD_0442,Closed,Medium,Where is my order?,2025-10-08 14:17:08,123.1
CAS-001236,CUST_14172,PRD_0954,Closed,Low,Defective item,2025-10-08 16:17:08,7.2
CAS-001237,CUST_01443,PRD_1345,In Progress,Low,Where is my order?,2025-10-08 19:17:08,
CAS-001238,CUST_15702,PRD_0416,Closed,High,Missing parts in box,2025-10-08 20:17:08,119.6
CAS-001239,CUST_06163,PRD_0481,New,Low,Billing question,2025-10-08 23:17:08,
CAS-001240,CUST_18456,PRD_0892,Closed,Critical,Billing question,2025-10-09 01:17:08,8.4
CAS-001241,CUST_09389,PRD_0746,Closed,Medium,Where is my order?,2025-10-09 01:17:08,125.0
CAS-001242,CUST_05371,PRD_0765,Closed,Medium,Return request,2025-10-09 03:17:08,79.9
CAS-001243,CUST_11364,PRD_0834,Closed,Medium,Need help with assembly,2025-10-09 03:17:08,54.6
CAS-001244,CUST_09583,PRD_0303,Closed,Low,Billing question,2025-10-09 04:17:08,165.2
CAS-001245,CUST_02833,PRD_1234,Closed,Medium,Missing parts in box,2025-10-09 09:17:08,161.6
CAS-001246,CUST_15289,PRD_0924,Closed,Low,Need help with assembly,2025-10-09 09:17:08,60.9
CAS-001247,CUST_04754,PRD_1227,Closed,Low,Return request,2025-10-09 10:17:08,154.4
CAS-001248,CUST_18799,PRD_0286,Closed,High,Warranty claim inquiry,2025-10-09 11:17:08,27.6
CAS-001249,CUST_03667,PRD_1027,Closed,Low,Product arrived damaged,2025-10-09 11:17:08,138.5
CAS-001250,CUST_18038,PRD_1362,Closed,Medium,Need help with assembly,2025-10-09 13:17:08,43.5
CAS-001251,CUST_16030,PRD_0240,Closed,Medium,Return request,2025-10-09 16:17:08,132.5
CAS-001252,CUST_12943,PRD_1072,Closed,Medium,Defective item,2025-10-09 16:17:08,92.6
CAS-001253,CUST_13370,PRD_1409,In Progress,Low,Where is my order?,2025-10-09 17:17:08,
CAS-001254,CUST_05103,PRD_1422,In Progress,Medium,Warranty claim inquiry,2025-10-09 19:17:08,
CAS-001255,CUST_03533,PRD_1015,Closed,High,Need help with assembly,2025-10-09 22:17:08,162.9
CAS-001256,CUST_13308,PRD_0621,Closed,Medium,Warranty claim inquiry,2025-10-10 00:17:08,52.2
CAS-001257,CUST_00771,PRD_0034,Closed,Low,Product arrived damaged,2025-10-10 03:17:08,137.0
CAS-001258,CUST_02338,PRD_0138,In Progress,Low,Missing parts in box,2025-10-10 04:17:08,
CAS-001259,CUST_13206,PRD_0022,Closed,Low,Missing parts in box,2025-10-10 05:17:08,158.8
CAS-001260,CUST_09955,PRD_0878,Escalated,Low,Billing question,2025-10-10 05:17:08,
CAS-001261,CUST_01033,PRD_1024,Closed,Medium,Return request,2025-10-10 09:17:08,114.4
CAS-001262,CUST_12575,PRD_1104,Closed,Low,Where is my order?,2025-10-10 12:17:08,80.1
CAS-001263,CUST_16067,PRD_0056,Closed,Medium,Defective item,2025-10-10 14:17:08,148.1
CAS-001264,CUST_02846,PRD_0973,New,Medium,Missing parts in box,2025-10-10 22:17:08,
CAS-001265,CUST_03081,PRD_0932,Closed,Low,Defective item,2025-10-11 06:17:08,122.0
CAS-001266,CUST_01126,PRD_0662,Closed,Low,Missing parts in box,2025-10-11 06:17:08,165.3
CAS-001267,CUST_13455,PRD_0195,Closed,Medium,Product arrived damaged,2025-10-11 09:17:08,76.4
CAS-001268,CUST_00926,PRD_1037,Closed,Medium,Billing question,2025-10-11 10:17:08,113.8
CAS-001269,CUST_09003,PRD_1428,New,Low,Defective item,2025-10-11 11:17:08,
CAS-001270,CUST_08297,PRD_1200,Closed,Medium,Where is my order?,2025-10-11 12:17:08,122.0
CAS-001271,CUST_09614,PRD_0334,Closed,Medium,Product arrived damaged,2025-10-11 13:17:08,151.7
CAS-001272,CUST_03594,PRD_1407,In Progress,Low,Need help with assembly,2025-10-11 15:17:08,
CAS-001273,CUST_08161,PRD_0012,Closed,Low,Defective item,2025-10-11 15:17:08,81.5
CAS-001274,CUST_12345,PRD_0090,Closed,High,Missing parts in box,2025-10-11 16:17:08,152.2
CAS-001275,CUST_19123,PRD_1011,In Progress,Low,Warranty claim inquiry,2025-10-11 17:17:08,
CAS-001276,CUST_03805,PRD_0208,Closed,High,Need help with assembly,2025-10-11 19:17:08,159.3
CAS-001277,CUST_19832,PRD_1153,In Progress,Medium,Product arrived damaged,2025-10-11 23:17:08,
CAS-001278,CUST_00673,PRD_1451,Closed,Low,Return request,2025-10-12 01:17:08,117.7
CAS-001279,CUST_09140,PRD_0894,Closed,Low,Defective item,2025-10-12 02:17:08,80.1
CAS-001280,CUST_11720,PRD_0973,New,Low,Defective item,2025-10-12 04:17:08,
CAS-001281,CUST_04507,PRD_0248,Closed,Low,Product arrived damaged,2025-10-12 11:17:08,156.0
CAS-001282,CUST_06440,PRD_0914,In Progress,Medium,Return request,2025-10-12 14:17:08,
CAS-001283,CUST_06079,PRD_1193,Closed,Medium,Defective item,2025-10-12 16:17:08,163.1
CAS-001284,CUST_06634,PRD_0302,In Progress,Low,Missing parts in box,2025-10-12 17:17:08,
CAS-001285,CUST_00367,PRD_0762,In Progress,Medium,Product arrived damaged,2025-10-12 17:17:08,
CAS-001286,CUST_08713,PRD_1200,Closed,Low,Product arrived damaged,2025-10-12 21:17:08,88.6
CAS-001287,CUST_10471,PRD_0500,Escalated,High,Billing question,2025-10-12 22:17:08,
CAS-001288,CUST_15688,PRD_0439,Closed,Low,Where is my order?,2025-10-13 00:17:08,80.3
CAS-001289,CUST_17741,PRD_0146,In Progress,Medium,Need help with assembly,2025-10-13 00:17:08,
CAS-001290,CUST_02229,PRD_0979,Closed,High,Where is my order?,2025-10-13 02:17:08,25.3
CAS-001291,CUST_11853,PRD_0462,Closed,Low,Missing parts in box,2025-10-13 02:17:08,126.8
CAS-001292,CUST_10502,PRD_0809,Closed,Medium,Product arrived damaged,2025-10-13 06:17:08,8.2
CAS-001293,CUST_12245,PRD_0801,In Progress,Medium,Billing question,2025-10-13 08:17:08,
CAS-001294,CUST_04173,PRD_0982,Closed,High,Defective item,2025-10-13 11:17:08,126.0
CAS-001295,CUST_19628,PRD_1068,Closed,Medium,Missing parts in box,2025-10-13 13:17:08,27.3
CAS-001296,CUST_13675,PRD_0136,Closed,Low,Where is my order?,2025-10-13 14:17:08,101.2
CAS-001297,CUST_01310,PRD_0757,Closed,Medium,Missing parts in box,2025-10-13 16:17:08,130.1
CAS-001298,CUST_11190,PRD_0622,Closed,Medium,Return request,2025-10-13 21:17:08,135.7
CAS-001299,CUST_15984,PRD_0791,Closed,High,Need help with assembly,2025-10-14 01:17:08,79.5
CAS-001300,CUST_11221,PRD_1092,Closed,Low,Where is my order?,2025-10-14 04:17:08,82.8
CAS-001301,CUST_08889,PRD_0592,In Progress,Low,Warranty claim inquiry,2025-10-14 09:17:08,
CAS-001302,CUST_07846,PRD_1160,Escalated,High,Warranty claim inquiry,2025-10-14 10:17:08,
CAS-001303,CUST_10978,PRD_1061,Escalated,Low,Defective item,2025-10-14 10:17:08,
CAS-001304,CUST_06172,PRD_1256,In Progress,Medium,Need help with assembly,2025-10-14 11:17:08,
CAS-001305,CUST_11846,PRD_1460,Closed,Medium,Return request,2025-10-14 12:17:08,32.7
CAS-001306,CUST_17044,PRD_0356,In Progress,Medium,Where is my order?,2025-10-14 13:17:08,
CAS-001307,CUST_06742,PRD_1225,Closed,High,Return request,2025-10-14 13:17:08,107.6
CAS-001308,CUST_16285,PRD_0768,In Progress,Medium,Warranty claim inquiry,2025-10-14 14:17:08,
CAS-001309,CUST_15044,PRD_1101,Closed,Medium,Return request,2025-10-14 15:17:08,156.7
CAS-001310,CUST_08276,PRD_0255,In Progress,Medium,Defective item,2025-10-14 20:17:08,
CAS-001311,CUST_06191,PRD_0522,Closed,Critical,Billing question,2025-10-14 20:17:08,1.5
CAS-001312,CUST_09080,PRD_1047,Closed,Critical,Defective item,2025-10-14 20:17:08,98.5
CAS-001313,CUST_14016,PRD_1287,In Progress,Low,Billing question,2025-10-14 20:17:08,
CAS-001314,CUST_03914,PRD_0287,Closed,Medium,Need help with assembly,2025-10-14 21:17:08,65.6
CAS-001315,CUST_01786,PRD_0085,In Progress,Medium,Where is my order?,2025-10-14 21:17:08,
CAS-001316,CUST_08796,PRD_0261,In Progress,Medium,Where is my order?,2025-10-15 03:17:08,
CAS-001317,CUST_18566,PRD_0123,Closed,Medium,Product arrived damaged,2025-10-15 04:17:08,35.2
CAS-001318,CUST_09083,PRD_0583,In Progress,Critical,Defective item,2025-10-15 06:17:08,
CAS-001319,CUST_19781,PRD_1169,In Progress,Low,Missing parts in box,2025-10-15 09:17:08,
CAS-001320,CUST_00753,PRD_1134,Closed,Low,Return request,2025-10-15 11:17:08,40.5
CAS-001321,CUST_12560,PRD_0417,Closed,Low,Product arrived damaged,2025-10-15 12:17:08,162.4
CAS-001322,CUST_08839,PRD_0996,Closed,Low,Where is my order?,2025-10-15 14:17:08,124.7
CAS-001323,CUST_07241,PRD_0496,New,High,Billing question,2025-10-15 14:17:08,
CAS-001324,CUST_09158,PRD_0220,Closed,High,Product arrived damaged,2025-10-15 14:17:08,154.2
CAS-001325,CUST_18994,PRD_1229,In Progress,Low,Defective item,2025-10-15 16:17:08,
CAS-001326,CUST_13387,PRD_1460,Closed,Low,Billing question,2025-10-15 17:17:08,142.5
CAS-001327,CUST_12458,PRD_0048,Closed,Medium,Missing parts in box,2025-10-15 18:17:08,65.2
CAS-001328,CUST_14309,PRD_1074,In Progress,Medium,Return request,2025-10-15 18:17:08,
CAS-001329,CUST_12711,PRD_0906,Escalated,Medium,Warranty claim inquiry,2025-10-15 20:17:08,
CAS-001330,CUST_12376,PRD_0345,Closed,Medium,Defective item,2025-10-15 20:17:08,101.4
CAS-001331,CUST_13275,PRD_0562,In Progress,Low,Warranty claim inquiry,2025-10-15 21:17:08,
CAS-001332,CUST_15392,PRD_0050,Closed,High,Warranty claim inquiry,2025-10-16 03:17:08,64.4
CAS-001333,CUST_00717,PRD_0797,Closed,Low,Return request,2025-10-16 06:17:08,120.1
CAS-001334,CUST_14593,PRD_0869,Closed,Low,Where is my order?,2025-10-16 11:17:08,73.9
CAS-001335,CUST_08516,PRD_0981,Closed,Low,Need help with assembly,2025-10-16 12:17:08,45.9
CAS-001336,CUST_16947,PRD_1227,In Progress,High,Warranty claim inquiry,2025-10-16 20:17:08,
CAS-001337,CUST_07491,PRD_0185,Closed,Critical,Need help with assembly,2025-10-16 21:17:08,61.9
CAS-001338,CUST_01641,PRD_0513,New,Medium,Where is my order?,2025-10-16 21:17:08,
CAS-001339,CUST_04642,PRD_0893,Closed,Low,Missing parts in box,2025-10-16 22:17:08,25.9
CAS-001340,CUST_05461,PRD_1067,Closed,Low,Where is my order?,2025-10-16 22:17:08,69.4
CAS-001341,CUST_01709,PRD_1173,In Progress,Low,Need help with assembly,2025-10-16 22:17:08,
CAS-001342,CUST_13870,PRD_0344,In Progress,Medium,Warranty claim inquiry,2025-10-17 03:17:08,
CAS-001343,CUST_19748,PRD_1460,New,Critical,Where is my order?,2025-10-17 05:17:08,
CAS-001344,CUST_05857,PRD_1094,New,Low,Where is my order?,2025-10-17 07:17:08,
CAS-001345,CUST_05863,PRD_0313,Closed,Medium,Need help with assembly,2025-10-17 07:17:08,62.6
CAS-001346,CUST_05630,PRD_0558,In Progress,Low,Product arrived damaged,2025-10-17 09:17:08,
