product_id,product_name,description,category,brand,unit_price,sku,is_active
PRD_0401,Nordic Brass Shoe Rack,A premium quality nordic shoe rack crafted from durable brass. Designed by Box & Bin.,Storage & Organization,Box & Bin,48.28,BOX-STO-SHO-50UI,True
PRD_0402,Modernist Ceramic Bookshelf,A premium quality modernist bookshelf crafted from durable ceramic. Designed by Heritage Oak.,Furniture,Heritage Oak,213.3,HER-FUR-BOO-2Y8B,True
PRD_0403,Vintage Glass Table Lamp,A premium quality vintage table lamp crafted from durable glass. Designed by Lumina Design.,Lighting,Lumina Design,138.49,LUM-LIG-TAB-ZX1T,True
PRD_0404,Minimalist Glass Ceramic Vase,A premium quality minimalist ceramic vase crafted from durable glass. Designed by Elegance Decor.,Decor,Elegance Decor,78.84,ELE-DEC-CER-C80E,True
PRD_0405,Contemporary Marble Pillow Set,A premium quality contemporary pillow set crafted from durable marble. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,29.66,LOO-BED-PIL-4AQ7,True
PRD_0406,Vintage Walnut Cutlery Set,A premium quality vintage cutlery set crafted from durable walnut. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,103.87,IRO-KIT-CUT-XRUM,True
PRD_0407,Contemporary Steel Fabric Closet Organizer,A premium quality contemporary fabric closet organizer crafted from durable steel. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,26.58,SPA-STO-FAB-2FTO,True
PRD_0408,Industrial Linen Coffee Table,A premium quality industrial coffee table crafted from durable linen. Designed by SleekSteel.,Furniture,SleekSteel,202.75,SLE-FUR-COF-8WRU,True
PRD_0409,Modernist Oak Desk Lamp,A premium quality modernist desk lamp crafted from durable oak. Designed by Edison & Co..,Lighting,Edison & Co.,37.49,EDI-LIG-DES-IX7I,True
PRD_0410,Bohemian Oak Scented Candle,A premium quality bohemian scented candle crafted from durable oak. Designed by Minimalist Home.,Decor,Minimalist Home,13.64,MIN-DEC-SCE-0AS1,True
PRD_0411,Classic Glass Shower Curtain,A premium quality classic shower curtain crafted from durable glass. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,18.89,LOO-BED-SHO-XLCD,False
PRD_0412,Contemporary Walnut Ceramic Serving Bowl,A premium quality contemporary ceramic serving bowl crafted from durable walnut. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,14.49,IRO-KIT-CER-Y15P,True
PRD_0413,Bohemian Wool Stackable Plastic Bin Set,A premium quality bohemian stackable plastic bin set crafted from durable wool. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,40.38,SPA-STO-STA-FQLD,True
PRD_0414,Contemporary Oak Bookshelf,A premium quality contemporary bookshelf crafted from durable oak. Designed by Nordic Craft.,Furniture,Nordic Craft,371.52,NOR-FUR-BOO-OQOL,True
PRD_0415,Contemporary Walnut Pendant Light,A premium quality contemporary pendant light crafted from durable walnut. Designed by Edison & Co..,Lighting,Edison & Co.,227.27,EDI-LIG-PEN-C0B4,True
PRD_0416,Minimalist Wool Throw Pillow,A premium quality minimalist throw pillow crafted from durable wool. Designed by Artisan Weave.,Decor,Artisan Weave,36.23,ART-DEC-THR-K7N3,True
PRD_0417,Contemporary Steel Duvet Cover Set,A premium quality contemporary duvet cover set crafted from durable steel. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,162.01,LOO-BED-DUV-24KW,True
PRD_0418,Industrial Walnut Wood Cutting Board,A premium quality industrial wood cutting board crafted from durable walnut. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,54.36,IRO-KIT-WOO-FBUO,True
PRD_0419,Minimalist Steel Wire Shelving,A premium quality minimalist wire shelving crafted from durable steel. Designed by Box & Bin.,Storage & Organization,Box & Bin,96.73,BOX-STO-WIR-0H64,True
PRD_0420,Artisan Brass Dining Chair,A premium quality artisan dining chair crafted from durable brass. Designed by SleekSteel.,Furniture,SleekSteel,96.92,SLE-FUR-DIN-G244,True
PRD_0421,Classic Wool Chandelier,A premium quality classic chandelier crafted from durable wool. Designed by Edison & Co..,Lighting,Edison & Co.,212.17,EDI-LIG-CHA-YJHU,False
PRD_0422,Rustic Wool Scented Candle,A premium quality rustic scented candle crafted from durable wool. Designed by Elegance Decor.,Decor,Elegance Decor,10.2,ELE-DEC-SCE-W6LQ,True
PRD_0423,Vintage Teak Pillow Set,A premium quality vintage pillow set crafted from durable teak. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,54.01,CLO-BED-PIL-38GL,True
PRD_0424,Bohemian Marble Wood Cutting Board,A premium quality bohemian wood cutting board crafted from durable marble. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,21.04,TER-KIT-WOO-05QM,True
PRD_0425,Nordic Teak Stackable Plastic Bin Set,A premium quality nordic stackable plastic bin set crafted from durable teak. Designed by Box & Bin.,Storage & Organization,Box & Bin,35.05,BOX-STO-STA-44FT,True
PRD_0426,Nordic Oak Armchair,A premium quality nordic armchair crafted from durable oak. Designed by Acme Living.,Furniture,Acme Living,532.31,ACM-FUR-ARM-W3U1,True
PRD_0427,Contemporary Marble Pendant Light,A premium quality contemporary pendant light crafted from durable marble. Designed by Edison & Co..,Lighting,Edison & Co.,272.44,EDI-LIG-PEN-TXFO,True
PRD_0428,Rustic Glass Canvas Wall Art,A premium quality rustic canvas wall art crafted from durable glass. Designed by Terra Clay.,Decor,Terra Clay,114.28,TER-DEC-CAN-SX43,True
PRD_0429,Contemporary Teak Duvet Cover Set,A premium quality contemporary duvet cover set crafted from durable teak. Designed by CozyNest.,Bed & Bath,CozyNest,73.88,COZ-BED-DUV-UU5F,True
PRD_0430,Modernist Steel Cutlery Set,A premium quality modernist cutlery set crafted from durable steel. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,57.81,TER-KIT-CUT-JIYS,True
PRD_0431,Classic Glass Shoe Rack,A premium quality classic shoe rack crafted from durable glass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,16.8,SPA-STO-SHO-XD8W,True
PRD_0432,Vintage Bamboo Bookshelf,A premium quality vintage bookshelf crafted from durable bamboo. Designed by Nordic Craft.,Furniture,Nordic Craft,200.53,NOR-FUR-BOO-NV6C,True
PRD_0433,Contemporary Ceramic Table Lamp,A premium quality contemporary table lamp crafted from durable ceramic. Designed by GlowStudio.,Lighting,GlowStudio,126.24,GLO-LIG-TAB-M25A,True
PRD_0434,Rustic Steel Wall Clock,A premium quality rustic wall clock crafted from durable steel. Designed by Terra Clay.,Decor,Terra Clay,53.59,TER-DEC-WAL-KFFV,True
PRD_0435,Artisan Ceramic Bath Mat,A premium quality artisan bath mat crafted from durable ceramic. Designed by CozyNest.,Bed & Bath,CozyNest,23.85,COZ-BED-BAT-RRHF,True
PRD_0436,Artisan Walnut Dinnerware Set,A premium quality artisan dinnerware set crafted from durable walnut. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,164.7,ACM-KIT-DIN-FWBU,True
PRD_0437,Rustic Bamboo Fabric Closet Organizer,A premium quality rustic fabric closet organizer crafted from durable bamboo. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,28.78,ACM-STO-FAB-UAZX,True
PRD_0438,Artisan Glass Dining Table,A premium quality artisan dining table crafted from durable glass. Designed by Heritage Oak.,Furniture,Heritage Oak,1080.57,HER-FUR-DIN-G3V2,True
PRD_0439,Vintage Wool Table Lamp,A premium quality vintage table lamp crafted from durable wool. Designed by Edison & Co..,Lighting,Edison & Co.,54.39,EDI-LIG-TAB-0MQV,True
PRD_0440,Rustic Oak Table Runner,A premium quality rustic table runner crafted from durable oak. Designed by Terra Clay.,Decor,Terra Clay,18.68,TER-DEC-TAB-4SPF,True
PRD_0441,Vintage Brass Bath Towel Set,A premium quality vintage bath towel set crafted from durable brass. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,63.64,LOO-BED-BAT-T1DX,True
PRD_0442,Modernist Wool Ceramic Serving Bowl,A premium quality modernist ceramic serving bowl crafted from durable wool. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,28.4,IRO-KIT-CER-P5ZP,True
PRD_0443,Bohemian Linen Shoe Rack,A premium quality bohemian shoe rack crafted from durable linen. Designed by Box & Bin.,Storage & Organization,Box & Bin,51.21,BOX-STO-SHO-64UP,True
PRD_0444,Nordic Marble Coffee Table,A premium quality nordic coffee table crafted from durable marble. Designed by Heritage Oak.,Furniture,Heritage Oak,190.23,HER-FUR-COF-A0AS,True
PRD_0445,Artisan Linen Wall Sconce,A premium quality artisan wall sconce crafted from durable linen. Designed by GlowStudio.,Lighting,GlowStudio,59.42,GLO-LIG-WAL-FXJ4,True
PRD_0446,Vintage Marble Scented Candle,A premium quality vintage scented candle crafted from durable marble. Designed by Minimalist Home.,Decor,Minimalist Home,24.61,MIN-DEC-SCE-O2RN,True
PRD_0447,Minimalist Brass Pillow Set,A premium quality minimalist pillow set crafted from durable brass. Designed by CozyNest.,Bed & Bath,CozyNest,66.45,COZ-BED-PIL-OE5E,True
PRD_0448,Rustic Oak Wood Cutting Board,A premium quality rustic wood cutting board crafted from durable oak. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,37.88,ACM-KIT-WOO-22WY,True
PRD_0449,Modernist Oak Shoe Rack,A premium quality modernist shoe rack crafted from durable oak. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,36.23,SPA-STO-SHO-VDJN,True
PRD_0450,Bohemian Brass Bed Frame,A premium quality bohemian bed frame crafted from durable brass. Designed by SleekSteel.,Furniture,SleekSteel,783.7,SLE-FUR-BED-V83X,True
PRD_0451,Contemporary Marble Table Lamp,A premium quality contemporary table lamp crafted from durable marble. Designed by Lumina Design.,Lighting,Lumina Design,24.37,LUM-LIG-TAB-VSIG,True
PRD_0452,Modernist Teak Ceramic Vase,A premium quality modernist ceramic vase crafted from durable teak. Designed by Terra Clay.,Decor,Terra Clay,79.78,TER-DEC-CER-2MOV,True
PRD_0453,Nordic Oak Bath Mat,A premium quality nordic bath mat crafted from durable oak. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,14.26,CLO-BED-BAT-36M8,True
PRD_0454,Artisan Glass Ceramic Serving Bowl,A premium quality artisan ceramic serving bowl crafted from durable glass. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,33.85,TER-KIT-CER-JODC,True
PRD_0455,Contemporary Marble Wire Shelving,A premium quality contemporary wire shelving crafted from durable marble. Designed by Box & Bin.,Storage & Organization,Box & Bin,103.18,BOX-STO-WIR-UY8U,True
PRD_0456,Classic Wool Desk,A premium quality classic desk crafted from durable wool. Designed by Heritage Oak.,Furniture,Heritage Oak,550.33,HER-FUR-DES-5RJN,True
PRD_0457,Artisan Linen Table Lamp,A premium quality artisan table lamp crafted from durable linen. Designed by GlowStudio.,Lighting,GlowStudio,144.21,GLO-LIG-TAB-SA3I,True
PRD_0458,Nordic Bamboo Scented Candle,A premium quality nordic scented candle crafted from durable bamboo. Designed by Elegance Decor.,Decor,Elegance Decor,18.48,ELE-DEC-SCE-M6J8,True
PRD_0459,Classic Steel Duvet Cover Set,A premium quality classic duvet cover set crafted from durable steel. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,160.31,LOO-BED-DUV-5HHI,True
PRD_0460,Nordic Oak Cookware Set,A premium quality nordic cookware set crafted from durable oak. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,296.26,ACM-KIT-COO-XW1T,True
PRD_0461,Industrial Brass Shoe Rack,A premium quality industrial shoe rack crafted from durable brass. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,37.16,ACM-STO-SHO-965R,False
PRD_0462,Minimalist Ceramic Wardrobe,A premium quality minimalist wardrobe crafted from durable ceramic. Designed by Nordic Craft.,Furniture,Nordic Craft,1212.69,NOR-FUR-WAR-ESP7,True
PRD_0463,Bohemian Wool Floor Lamp,A premium quality bohemian floor lamp crafted from durable wool. Designed by Lumina Design.,Lighting,Lumina Design,141.44,LUM-LIG-FLO-ESLA,True
PRD_0464,Vintage Oak Table Runner,A premium quality vintage table runner crafted from durable oak. Designed by Artisan Weave.,Decor,Artisan Weave,23.93,ART-DEC-TAB-5GJJ,False
PRD_0465,Industrial Teak Pillow Set,A premium quality industrial pillow set crafted from durable teak. Designed by CozyNest.,Bed & Bath,CozyNest,45.44,COZ-BED-PIL-P1NO,True
PRD_0466,Rustic Brass Ceramic Serving Bowl,A premium quality rustic ceramic serving bowl crafted from durable brass. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,20.69,IRO-KIT-CER-DJIP,True
PRD_0467,Rustic Glass Woven Storage Basket,A premium quality rustic woven storage basket crafted from durable glass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,16.18,SPA-STO-WOV-R94S,True
PRD_0468,Minimalist Marble Nightstand,A premium quality minimalist nightstand crafted from durable marble. Designed by Acme Living.,Furniture,Acme Living,109.76,ACM-FUR-NIG-YC3R,True
PRD_0469,Industrial Marble Wall Sconce,A premium quality industrial wall sconce crafted from durable marble. Designed by GlowStudio.,Lighting,GlowStudio,59.23,GLO-LIG-WAL-U3MO,True
PRD_0470,Vintage Brass Ceramic Vase,A premium quality vintage ceramic vase crafted from durable brass. Designed by Elegance Decor.,Decor,Elegance Decor,78.56,ELE-DEC-CER-KLS1,True
PRD_0471,Bohemian Brass Organic Sheet Set,A premium quality bohemian organic sheet set crafted from durable brass. Designed by CozyNest.,Bed & Bath,CozyNest,91.01,COZ-BED-ORG-85X7,True
PRD_0472,Vintage Ceramic Ceramic Serving Bowl,A premium quality vintage ceramic serving bowl crafted from durable ceramic. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,15.01,ACM-KIT-CER-MLXZ,True
PRD_0473,Minimalist Glass Shoe Rack,A premium quality minimalist shoe rack crafted from durable glass. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,48.66,ACM-STO-SHO-SQG4,True
PRD_0474,Minimalist Oak Coffee Table,A premium quality minimalist coffee table crafted from durable oak. Designed by Nordic Craft.,Furniture,Nordic Craft,158.42,NOR-FUR-COF-DC5T,True
PRD_0475,Contemporary Oak Wall Sconce,A premium quality contemporary wall sconce crafted from durable oak. Designed by Lumina Design.,Lighting,Lumina Design,49.93,LUM-LIG-WAL-FX5L,True
PRD_0476,Classic Wool Canvas Wall Art,A premium quality classic canvas wall art crafted from durable wool. Designed by Elegance Decor.,Decor,Elegance Decor,54.54,ELE-DEC-CAN-4BX4,True
PRD_0477,Classic Bamboo Bath Towel Set,A premium quality classic bath towel set crafted from durable bamboo. Designed by CozyNest.,Bed & Bath,CozyNest,46.52,COZ-BED-BAT-E8TV,True
PRD_0478,Vintage Ceramic Wood Cutting Board,A premium quality vintage wood cutting board crafted from durable ceramic. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,43.79,IRO-KIT-WOO-T6RI,True
PRD_0479,Industrial Ceramic Fabric Closet Organizer,A premium quality industrial fabric closet organizer crafted from durable ceramic. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,16.36,ACM-STO-FAB-AS1E,True
PRD_0480,Modernist Glass Wardrobe,A premium quality modernist wardrobe crafted from durable glass. Designed by Heritage Oak.,Furniture,Heritage Oak,694.55,HER-FUR-WAR-12V2,True
PRD_0481,Bohemian Bamboo Table Lamp,A premium quality bohemian table lamp crafted from durable bamboo. Designed by GlowStudio.,Lighting,GlowStudio,71.32,GLO-LIG-TAB-F0ON,True
PRD_0482,Artisan Bamboo Table Runner,A premium quality artisan table runner crafted from durable bamboo. Designed by Artisan Weave.,Decor,Artisan Weave,21.39,ART-DEC-TAB-03O4,True
PRD_0483,Nordic Wool Pillow Set,A premium quality nordic pillow set crafted from durable wool. Designed by CozyNest.,Bed & Bath,CozyNest,57.06,COZ-BED-PIL-JWGA,True
PRD_0484,Modernist Teak Ceramic Serving Bowl,A premium quality modernist ceramic serving bowl crafted from durable teak. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,22.72,ACM-KIT-CER-EPAD,True
PRD_0485,Industrial Ceramic Woven Storage Basket,A premium quality industrial woven storage basket crafted from durable ceramic. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,37.5,ACM-STO-WOV-RNZB,True
PRD_0486,Modernist Marble Dining Chair,A premium quality modernist dining chair crafted from durable marble. Designed by Heritage Oak.,Furniture,Heritage Oak,73.56,HER-FUR-DIN-QG43,True
PRD_0487,Artisan Ceramic Pendant Light,A premium quality artisan pendant light crafted from durable ceramic. Designed by GlowStudio.,Lighting,GlowStudio,104.26,GLO-LIG-PEN-9H0D,True
PRD_0488,Classic Ceramic Ceramic Vase,A premium quality classic ceramic vase crafted from durable ceramic. Designed by Artisan Weave.,Decor,Artisan Weave,75.54,ART-DEC-CER-F00T,True
PRD_0489,Minimalist Steel Bath Towel Set,A premium quality minimalist bath towel set crafted from durable steel. Designed by CozyNest.,Bed & Bath,CozyNest,64.15,COZ-BED-BAT-5HEW,True
PRD_0490,Minimalist Brass Cookware Set,A premium quality minimalist cookware set crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,206.66,ACM-KIT-COO-I8UY,True
PRD_0491,Industrial Oak Woven Storage Basket,A premium quality industrial woven storage basket crafted from durable oak. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,15.52,SPA-STO-WOV-DW79,True
PRD_0492,Industrial Wool Sofa,A premium quality industrial sofa crafted from durable wool. Designed by Nordic Craft.,Furniture,Nordic Craft,1396.79,NOR-FUR-SOF-2EI9,True
PRD_0493,Classic Steel Floor Lamp,A premium quality classic floor lamp crafted from durable steel. Designed by Lumina Design.,Lighting,Lumina Design,187.85,LUM-LIG-FLO-ME6R,True
PRD_0494,Contemporary Glass Canvas Wall Art,A premium quality contemporary canvas wall art crafted from durable glass. Designed by Elegance Decor.,Decor,Elegance Decor,152.51,ELE-DEC-CAN-TLQ5,True
PRD_0495,Rustic Oak Shower Curtain,A premium quality rustic shower curtain crafted from durable oak. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,14.65,CLO-BED-SHO-KJNA,True
